src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.10.15,49715,208.185.50.80,80,2.536623,0.002452,10.023656,4.322741,3.382015,0.000513,10.108218,4.756167,1.272635,0.000197,10.023656,3.307624,10.181180,264424,52884.8,8192,64240,22346.992911,33920,8480.0,8192,8576,166.276878,298344,33149.333333,8192,64240,27646.173744,5,4,9,0.79984,0.491102,0.392882,0.883984,660,132.0,60,414,141.019148,606,151.5,60,418,153.879011,1266,140.666667,60,418,147.192995,0.91818,64.825492,59.521588,124.347080,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.408472,0.355848,0.383886
192.168.10.15,49716,74.119.118.94,80,2.536530,0.000277,10.034268,4.328938,3.381779,0.012761,10.108947,4.756828,1.271188,0.000070,10.034268,3.312168,10.169604,264548,52909.6,8192,64240,22359.207907,19113,4778.25,4380,4911,229.929745,283661,31517.888889,4380,64240,29150.837676,5,4,9,0.79984,0.491661,0.393329,0.884990,831,166.2,60,585,209.412894,538,134.5,60,356,127.885691,1369,152.111111,60,585,178.54999,0.647412,81.714096,52.902748,134.616844,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.324519,0.400742,0.355004
192.168.10.25,49333,107.178.255.114,443,0.028152,0.000003,0.054726,0.026113,0.028525,0.000155,0.059466,0.028411,0.015356,0.000003,0.054726,0.023756,0.169013,458532,65504.571429,65371,65535,57.091048,43736,8747.2,332,42408,16830.4,502268,41855.666667,332,65535,30016.776332,7,5,12,0.714184,41.416932,29.583523,71.000455,586,83.714286,66,178,38.714022,4095,819.0,66,2405,964.019087,4681,390.083333,66,2405,720.765618,6.988043,3467.188914,24228.905469,27696.094383,2,2,0,2,11,0,0,0,1,0,1,0,378,270,648,0.643952,0.065918,0.138432
192.168.10.25,49334,178.172.160.3,443,0.036801,0.000003,0.147282,0.063182,0.036692,0.000004,0.147640,0.063171,0.022226,0.000003,0.147263,0.05217,0.733545,1113877,65522.176471,65369,65535,38.681559,32589,1917.0,0,28960,6760.989198,1146466,33719.588235,0,65535,32159.926214,17,17,34,0.999941,23.175129,23.175129,46.350258,1758,103.411765,66,455,94.310538,24205,1423.823529,60,2962,1021.671769,25963,763.617647,60,2962,980.931011,13.768479,2396.580987,32997.293963,35393.874950,2,2,1,7,32,0,0,0,5,0,2,0,918,918,1836,0.521887,0.037924,0.070716
192.168.10.15,49717,34.204.162.61,80,2.570749,0.000528,10.154710,4.378688,3.428812,0.001522,10.233419,4.811627,1.292144,0.000077,10.154710,3.349809,10.337255,9210,1842.0,253,8192,3175.000283,27213,6803.25,110,26883,11593.049068,36423,4047.0,110,26883,8450.483629,5,4,9,0.79984,0.483687,0.386950,0.870637,661,132.2,60,415,141.419093,953,238.25,60,761,301.819793,1614,179.333333,60,761,233.183285,1.441753,63.943474,92.190819,156.134293,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.407855,0.226415,0.301115
192.168.10.15,49718,34.204.162.61,80,1.903244,0.051034,5.606057,2.618284,5.658662,5.658662,5.658662,0.0,1.141947,0.000013,5.606057,2.232175,5.709833,8960,2240.0,256,8192,3436.388802,26989,13494.5,106,26883,13388.5,35949,5991.5,106,26883,9786.248545,4,2,6,0.499875,0.700546,0.350273,1.050819,246,61.5,60,66,2.598076,126,63.0,60,66,3.0,372,62.0,60,66,2.828427,0.512193,43.083572,22.067195,65.150767,2,2,0,0,5,0,0,0,0,0,0,0,216,108,324,0.874494,0.850394,0.870968
192.168.10.15,49719,54.243.228.133,80,1.903829,0.050276,5.605314,2.617346,5.661177,5.661177,5.661177,0.0,1.142297,0.000055,5.605314,2.231635,5.711587,8960,2240.0,256,8192,3436.388802,14658,7329.0,58,14600,7271.0,23618,3936.333333,58,14600,5590.177626,4,2,6,0.499875,0.700331,0.350165,1.050496,246,61.5,60,66,2.598076,126,63.0,60,66,3.0,372,62.0,60,66,2.828427,0.512193,43.070341,22.060419,65.130760,2,2,0,0,5,0,0,0,0,0,0,0,216,108,324,0.874494,0.850394,0.870968
192.168.10.15,49720,54.243.228.133,80,1.719069,0.002649,6.427539,2.596453,2.965511,0.001227,6.580575,2.976529,1.002790,0.000056,6.427539,2.156082,12.033581,9976,1247.0,252,8192,2624.963619,14860,2972.0,62,14600,5814.000757,24836,1910.461538,62,14600,4236.219879,8,5,13,0.624922,0.664806,0.415504,1.080310,2014,251.75,60,584,246.149726,3099,619.8,60,1126,477.23973,5113,393.307692,60,1126,396.165153,1.538728,167.364976,257.529326,424.894302,0,2,0,6,12,0,0,0,3,0,3,0,432,270,702,0.214392,0.087097,0.137297
192.168.10.15,49721,74.121.138.148,80,1.697108,0.000204,6.388595,2.602306,2.943012,0.006925,6.494442,2.960341,0.989980,0.000115,6.388595,2.156236,11.879859,9969,1246.125,251,8192,2625.294433,29446,5889.2,60,29200,11655.400094,39415,3031.923077,60,29200,7848.134903,8,5,13,0.624922,0.673409,0.420880,1.094289,2232,279.0,60,648,281.218776,1688,337.6,60,533,224.418003,3920,301.538462,60,648,262.393602,0.756272,187.881018,142.089229,329.970247,0,2,0,6,12,0,0,0,3,0,3,0,432,270,702,0.193462,0.159858,0.179082
192.168.10.15,49722,23.194.109.191,80,2.567786,0.003094,10.133694,4.368361,3.423860,0.027966,10.209547,4.798206,1.287021,0.000032,10.133694,3.343762,10.296270,9212,1842.4,254,8192,3174.800126,32038,8009.5,946,29200,12234.340879,41250,4583.333333,254,29200,9028.542493,5,4,9,0.79984,0.485613,0.388490,0.874103,660,132.0,60,414,141.019148,696,174.0,60,504,190.541334,1356,150.666667,60,504,166.191322,1.054544,64.100883,67.597295,131.698178,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.408472,0.3099,0.358407
192.168.10.15,49723,204.79.197.200,80,2.530509,0.003236,10.005703,4.315924,3.373690,0.015530,10.078598,4.741088,1.268042,0.000116,10.005703,3.302557,10.144437,9218,1843.6,255,8192,3174.200284,11270,2817.5,1026,8192,3102.969022,20488,2276.444444,255,8192,3179.782316,5,4,9,0.79984,0.492881,0.394305,0.887186,1057,211.4,60,811,299.809006,1092,273.0,60,900,362.006906,2149,238.777778,60,900,330.329054,1.033112,104.195038,107.645205,211.840243,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.255198,0.197621,0.226152
192.168.10.15,49724,204.79.197.200,80,2.822063,0.023291,5.620835,2.798772,2.822912,0.000003,5.645820,2.822909,1.133801,0.000003,5.620835,2.243543,5.669103,8708,2902.666667,258,8192,3740.123468,9218,3072.666667,0,8192,3644.068178,17926,2987.666667,0,8192,3693.386417,3,3,6,0.999667,0.529184,0.529184,1.058368,186,62.0,60,66,2.828427,186,62.0,60,66,2.828427,372,62.0,60,66,2.828427,0.999995,32.809423,32.809423,65.618846,1,2,1,0,5,0,0,0,0,0,0,0,162,162,324,0.86631,0.86631,0.870968
192.168.10.15,49725,199.38.164.54,80,2.518998,0.001662,9.974681,4.304627,2.204147,0.000001,10.048622,3.938956,1.104394,0.000001,9.974681,2.969753,11.044044,263290,52658.0,8192,64240,22236.898192,51072,8512.0,8192,8576,143.108351,314362,28578.363636,8192,64240,26607.618903,5,6,11,1.19976,0.452733,0.543279,0.996012,806,161.2,60,560,199.41354,1293,215.5,60,985,344.137448,2099,190.818182,60,985,288.799024,1.604216,72.980513,117.076680,190.057193,1,2,1,2,10,0,0,0,1,0,1,0,270,324,594,0.334572,0.250386,0.282992
192.168.10.14,50081,172.217.11.42,443,0.871981,0.000048,4.011495,1.573342,4.322992,4.322992,4.322992,0.0,0.622844,0.000048,4.011495,1.386747,4.360005,1548,258.0,258,258,0.0,720,360.0,360,360,0.0,2268,283.5,258,360,44.167296,6,2,8,0.333278,1.376145,0.458715,1.834860,465,77.5,60,100,18.200275,160,80.0,60,100,20.0,625,78.125,60,100,18.697844,0.344085,106.651254,36.697206,143.348460,2,0,0,4,8,0,0,0,3,0,1,0,324,108,432,0.695279,0.670807,0.6912
192.168.10.15,49726,72.5.205.46,80,0.384718,0.004998,1.466003,0.624392,0.769722,0.039236,1.500207,0.730486,0.224717,0.000088,1.466003,0.506974,1.573122,9212,1842.4,254,8192,3174.800126,14846,4948.666667,123,14600,6824.523247,24058,3007.25,123,14600,5101.602757,5,3,8,0.59988,3.178393,1.907036,5.085429,715,143.0,60,469,163.016564,679,226.333333,60,553,231.001202,1394,174.25,60,553,195.568882,0.949649,454.510203,431.625773,886.135976,2,2,0,2,7,0,0,0,1,0,1,0,270,162,432,0.377095,0.238235,0.3099
192.168.10.15,49727,72.5.205.46,80,0.017744,0.000366,0.035009,0.016589,0.035306,0.035224,0.035388,8.2e-05,0.014866,0.000163,0.034846,0.016409,0.104160,9212,1842.4,254,8192,3174.800126,14846,4948.666667,123,14600,6824.523247,24058,3007.25,123,14600,5101.602757,5,3,8,0.59988,48.003072,28.801843,76.804915,715,143.0,60,469,163.016564,679,226.333333,60,553,231.001202,1394,174.25,60,553,195.568882,0.949649,6864.439324,6518.817204,13383.256528,2,2,0,2,7,0,0,0,1,0,1,0,270,162,432,0.377095,0.238235,0.3099
192.168.10.51,40706,52.3.14.46,443,0.405555,0.000001,1.680831,0.552463,0.353799,0.000001,1.680774,0.538741,0.187179,0.000000,1.680773,0.426212,17.033426,57714,1342.186047,229,29200,4310.819343,29246,596.857143,149,17898,2497.506667,86960,945.217391,149,29200,3485.120498,43,49,92,1.139508,2.524448,2.876697,5.401145,8697,202.255814,66,4919,733.346014,56544,1153.959184,66,2962,696.156532,65241,709.141304,66,4919,857.294183,6.501552,510.584306,3319.590551,3830.174857,0,2,0,26,91,0,0,0,4,0,22,0,2322,2646,4968,0.266958,0.046795,0.076148
192.168.10.51,48594,52.3.199.77,443,0.460157,0.000001,2.061438,0.572845,0.771588,0.000002,2.113717,0.62727,0.283763,0.000001,2.061438,0.502338,17.025902,42578,1120.473684,229,29200,4616.727171,22525,979.347826,149,17898,3607.445822,65103,1067.262295,149,29200,4264.873907,38,23,61,0.605247,2.231893,1.350883,3.582776,18155,477.763158,66,1287,518.570933,15208,661.217391,66,1614,433.451563,33363,546.934426,66,1614,496.252476,0.837676,1066.316486,893.227272,1959.543758,0,2,0,35,60,0,0,0,16,0,19,0,2052,1242,3294,0.11302,0.081662,0.098732
192.168.10.15,49728,173.241.242.143,80,1.454014,0.000313,9.900684,3.218723,2.907944,0.038211,10.081337,4.176809,0.897515,0.000114,9.900684,2.620989,11.667796,10224,1136.0,252,8192,2494.673169,29450,5890.0,60,29200,11655.000094,39674,2833.857143,60,29200,7596.287626,9,5,14,0.555494,0.771354,0.428530,1.199884,1700,188.888889,60,466,181.708218,1319,263.8,66,443,163.570658,3019,215.642857,60,466,179.080033,0.775882,145.700182,113.046200,258.746382,0,2,0,6,13,0,0,0,3,0,3,0,486,270,756,0.285714,0.204545,0.250414
192.168.10.15,49729,173.241.242.143,80,2.883010,0.036426,10.000730,4.144334,5.765886,1.427111,10.104661,4.338775,1.652589,0.000076,10.000730,3.439838,11.568222,9214,1842.8,255,8192,3174.600032,29320,9773.333333,60,29200,13736.727736,38534,4816.75,60,29200,9581.287371,5,3,8,0.59988,0.432219,0.259331,0.691550,648,129.6,60,402,136.219822,575,191.666667,66,443,177.719504,1223,152.875,60,443,156.026791,0.887344,56.015523,49.705132,105.720655,0,2,0,2,7,0,0,0,1,0,1,0,270,162,432,0.416025,0.28125,0.35323
192.168.10.15,49730,52.200.94.240,80,2.881888,0.051296,9.900746,4.087771,3.842407,0.001174,10.057249,4.435213,1.447308,0.000049,9.900746,3.22673,11.578568,9214,1842.8,255,8192,3174.600032,27213,6803.25,110,26883,11593.049068,36427,4047.444444,110,26883,8450.284126,5,4,9,0.79984,0.431832,0.345466,0.777298,752,150.4,60,506,177.815185,632,158.0,60,440,162.831201,1384,153.777778,60,506,171.359128,0.840424,64.947582,54.583607,119.531189,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.358566,0.341232,0.351156
192.168.10.15,49731,52.200.94.240,80,2.531814,0.000434,9.998719,4.311108,3.375729,0.001996,10.074162,4.736549,1.272244,0.000088,9.998719,3.298368,10.178049,9214,1842.8,255,8192,3174.600032,27213,6803.25,110,26883,11593.049068,36427,4047.444444,110,26883,8450.284126,5,4,9,0.79984,0.491253,0.393003,0.884256,752,150.4,60,506,177.815185,632,158.0,60,440,162.831201,1384,153.777778,60,506,171.359128,0.840424,73.884494,62.094415,135.978909,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.358566,0.341232,0.351156
192.168.10.51,53136,52.3.210.175,443,0.421704,0.000001,4.105494,1.105841,0.543065,0.000001,4.156132,1.256974,0.228423,0.000001,4.105494,0.840559,5.482250,32224,2301.714286,0,29200,7460.905302,19420,1765.454545,149,17898,5101.560178,51644,2065.76,0,29200,6534.119829,14,11,25,0.785658,2.553696,2.006475,4.560171,1502,107.285714,60,408,96.737811,5407,491.545455,66,1614,647.649507,6909,276.36,60,1614,475.584767,3.599864,273.975101,986.273884,1260.248985,2,2,2,9,22,0,0,0,3,0,6,0,756,594,1350,0.502994,0.109837,0.195397
192.168.10.15,49732,23.15.4.17,80,0.308971,0.000313,2.813819,0.563454,0.555106,0.001501,3.090117,0.780356,0.194005,0.000079,2.813819,0.46815,8.342329,15054,537.642857,251,8192,1473.083191,75090,4693.125,946,29200,9264.594155,90144,2048.727273,251,29200,6048.858857,28,16,44,0.571408,3.356377,1.917930,5.274307,11416,407.714286,60,1181,415.042154,15753,984.5625,60,1565,488.651968,27169,617.477273,60,1565,522.924707,1.379905,1368.442793,1888.321595,3256.764388,0,3,0,26,43,0,0,0,13,0,13,0,1512,864,2376,0.132434,0.054843,0.087453
192.168.10.15,49733,23.15.4.17,80,1.287654,0.014095,5.099218,2.20061,2.567514,0.014043,5.120984,2.553471,0.735802,0.000073,5.099218,1.781376,5.150714,9216,1843.2,256,8192,3174.4,59313,19771.0,913,29200,13334.61968,68529,8566.125,256,29200,12178.13921,5,3,8,0.59988,0.970739,0.582444,1.553183,312,62.4,60,66,2.939388,192,64.0,60,66,2.828427,504,63.0,60,66,3.0,0.615383,60.574126,37.276385,97.850511,2,3,0,0,7,0,0,0,0,0,0,0,270,162,432,0.86262,0.839378,0.857143
192.168.10.15,49734,52.94.232.32,80,0.517917,0.001451,2.874463,0.870624,0.854720,0.002360,3.012622,1.082145,0.304657,0.000097,2.874463,0.71315,5.179273,10735,975.909091,252,8192,2281.928748,8952,1278.857143,127,8190,2821.462257,19687,1093.722222,127,8192,2509.939526,11,7,18,0.636306,2.123850,1.351541,3.475391,2428,220.727273,60,529,212.192062,3338,476.857143,60,932,376.184768,5766,320.333333,60,932,313.272867,1.374794,468.791662,644.491997,1113.283659,2,2,0,8,17,0,0,0,4,0,4,0,594,378,972,0.244545,0.113208,0.168574
192.168.10.15,49735,50.19.51.56,80,0.763893,0.051105,4.146030,1.180115,1.032062,0.001265,4.296617,1.364926,0.420141,0.000032,4.146030,0.953089,8.402924,10992,916.0,251,8192,2193.797241,28755,3195.0,219,26883,8374.981738,39747,1892.714286,219,26883,5837.999536,12,9,21,0.749938,1.428074,1.071056,2.499130,3611,300.916667,60,839,298.052696,6057,673.0,60,3028,892.461017,9668,460.380952,60,3028,652.701819,1.677374,429.731365,720.820514,1150.551879,0,2,0,10,20,0,0,0,5,0,5,0,648,486,1134,0.179402,0.080224,0.117294
192.168.10.15,49736,50.19.51.56,80,1.277690,0.001596,9.802157,2.764999,2.007790,0.002497,10.066957,3.381614,0.742393,0.000064,9.802157,2.194971,14.105573,10980,915.0,251,8192,2194.098904,28542,3567.75,219,26883,8812.347187,39522,1976.1,219,26883,5969.952009,12,8,20,0.666611,0.850728,0.567152,1.417880,3390,282.5,60,723,270.313553,3842,480.25,60,807,325.040286,7232,361.6,60,807,309.010259,1.133333,240.330542,272.374614,512.705156,0,2,0,10,19,0,0,0,5,0,5,0,648,432,1080,0.191094,0.112412,0.149336
192.168.10.15,49737,184.73.171.120,80,0.026246,0.000184,0.052202,0.025229,0.052286,0.052238,0.052335,4.9e-05,0.022183,0.000017,0.052134,0.025008,0.155379,9212,1842.4,254,8192,3174.800126,8212,2737.333333,10,8192,3857.031789,17424,2178.0,10,8192,3473.624908,5,3,8,0.59988,32.179381,19.307628,51.487009,640,128.0,60,394,133.020299,783,261.0,60,657,280.024999,1423,177.875,60,657,211.211054,1.223436,4118.960735,5039.291024,9158.251759,2,2,0,1,7,0,0,0,1,0,0,0,270,162,432,0.421217,0.206633,0.303584
192.168.10.15,49738,149.56.30.199,80,2.023605,0.000181,9.999357,3.988054,2.023583,0.000306,9.999248,3.98794,0.921296,0.000062,9.999186,2.870779,10.134358,9466,1577.666667,254,8192,2958.019927,30385,5064.166667,237,29200,10793.872805,39851,3320.916667,237,29200,8103.561351,6,6,12,0.999833,0.592045,0.592045,1.184090,753,125.5,60,447,143.795862,877,146.166667,60,571,190.003874,1630,135.833333,60,571,168.807994,1.164673,74.301697,86.537302,160.838999,2,2,0,3,11,0,0,0,1,0,2,0,324,324,648,0.429708,0.369021,0.397546
192.168.10.15,49739,162.208.22.39,80,0.926722,0.000139,4.820278,1.65119,1.297476,0.000300,4.999971,1.926778,0.502113,0.000119,4.820159,1.295057,6.527568,9968,1246.0,252,8192,2625.341692,29506,4917.666667,60,29200,10859.389634,39474,2819.571429,60,29200,7601.30839,8,6,14,0.749906,1.225571,0.919178,2.144749,1172,146.5,60,403,148.103005,1306,217.666667,60,530,220.863206,2478,177.0,60,530,186.226437,1.114334,179.546195,200.074515,379.620710,2,2,0,4,13,0,0,0,2,0,2,0,432,324,756,0.368286,0.247896,0.305085
192.168.10.15,49740,72.30.2.182,80,1.147401,0.000117,4.920464,1.679573,1.721141,0.002661,5.038918,1.904821,0.646989,0.000062,4.920402,1.381221,10.351920,10486,1048.6,254,8192,2381.133436,15000,2142.857143,62,14600,5085.608362,25486,1499.176471,62,14600,3778.206207,10,7,17,0.69993,0.966004,0.676203,1.642207,1684,168.4,60,425,164.342447,975,139.285714,60,243,89.840675,2659,156.411765,60,425,139.341755,0.578978,162.675137,94.185426,256.860563,2,2,0,6,16,0,0,0,3,0,3,0,540,378,918,0.320475,0.387295,0.345243
192.168.10.15,49741,52.6.189.72,80,2.531761,0.000512,9.998715,4.311135,3.377159,0.002421,10.077869,4.738159,1.272783,0.000199,9.998715,3.298167,10.182362,9212,1842.4,254,8192,3174.800126,27213,6803.25,110,26883,11593.049068,36425,4047.222222,110,26883,8450.383867,5,4,9,0.79984,0.491045,0.392836,0.883881,652,130.4,60,406,137.819592,719,179.75,60,527,200.499844,1371,152.333333,60,527,170.35388,1.102759,64.032294,70.612300,134.644594,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.413476,0.3,0.354486
192.168.10.15,49742,52.6.189.72,80,2.881703,0.051246,9.899418,4.087113,3.842059,0.002246,10.053865,4.433097,1.447170,0.000066,9.899418,3.226284,11.577458,9212,1842.4,254,8192,3174.800126,27213,6803.25,110,26883,11593.049068,36425,4047.222222,110,26883,8450.383867,5,4,9,0.79984,0.431874,0.345499,0.777373,692,138.4,60,446,153.817554,711,177.75,60,519,197.036006,1403,155.888889,60,519,175.44638,1.027455,59.771325,61.412445,121.183770,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.38961,0.303371,0.346401
192.168.10.15,49743,52.43.120.3,80,1.548205,0.000381,7.351744,2.902353,2.521507,0.001499,7.478926,3.505587,0.860114,0.000080,7.351744,2.295445,7.741123,9461,1576.833333,251,8192,2958.392999,14790,3697.5,62,14600,6294.561522,24251,2425.1,62,14600,4709.478728,6,4,10,0.666556,0.775081,0.516721,1.291802,1154,192.333333,60,474,185.39837,1659,414.75,60,779,351.867429,2813,281.3,60,779,286.392056,1.437607,149.073978,214.309991,363.383969,0,2,0,4,9,0,0,0,2,0,2,0,324,216,540,0.280519,0.13012,0.191966
192.168.10.15,49744,52.70.140.205,443,1.157689,0.000237,10.052558,3.145005,1.302363,0.000048,10.128842,3.336591,0.581646,0.000008,10.052558,2.297213,10.469724,10480,1048.0,252,8192,2381.333744,18530,2058.888889,75,17922,5608.456956,29010,1526.842105,75,17922,4258.991544,10,9,19,0.89991,0.955135,0.859622,1.814757,1272,127.2,60,422,115.835055,5563,618.111111,60,1514,597.416558,6835,359.736842,60,1514,486.008755,4.373424,121.493174,531.341609,652.834783,0,2,0,7,18,0,0,0,3,0,4,0,540,486,1026,0.424195,0.087347,0.15011
192.168.10.15,49745,34.227.133.130,80,2.541941,0.001806,10.036699,4.327188,3.389289,0.003989,10.111470,4.753341,1.277271,0.000120,10.036699,3.310819,10.218266,9210,1842.0,253,8192,3175.000283,27213,6803.25,110,26883,11593.049068,36423,4047.0,110,26883,8450.483629,5,4,9,0.79984,0.489320,0.391456,0.880776,652,130.4,60,406,137.819592,925,231.25,60,733,289.695853,1577,175.222222,60,733,224.41716,1.418709,63.807304,90.524165,154.331469,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.413476,0.233261,0.30818
192.168.10.15,49746,38.72.130.155,80,0.317469,0.003205,1.215607,0.452047,1.536387,0.000446,6.248388,2.410607,0.706030,0.000122,6.178987,1.763333,7.766432,327782,54630.333333,8192,64240,20770.974112,143718,23953.0,23360,24284,355.980337,471500,39291.666667,8192,64240,21238.049319,6,6,12,0.999833,0.772556,0.772556,1.545112,1278,213.0,60,585,217.93577,2053,342.166667,60,952,399.24112,3331,277.583333,60,952,328.048385,1.606415,164.554328,264.342751,428.897079,0,2,1,4,11,0,0,0,2,0,2,0,324,324,648,0.253323,0.157741,0.194536
192.168.10.15,49747,63.238.84.74,80,2.521784,0.000230,9.986608,4.309908,3.363902,0.002971,10.065081,4.738457,1.264372,0.000055,9.986608,3.296735,10.115075,9214,1842.8,255,8192,3174.600032,32038,8009.5,946,29200,12234.340879,41252,4583.555556,255,29200,9028.435943,5,4,9,0.79984,0.494312,0.395449,0.889761,661,132.2,60,415,141.419093,543,135.75,60,351,124.298783,1204,133.777778,60,415,134.091824,0.821481,65.348008,53.682251,119.030259,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.407855,0.397059,0.403654
192.168.10.15,49748,161.170.238.122,80,2.066797,0.000210,10.113764,4.023597,3.444682,0.065135,10.203762,4.779392,1.154946,0.000120,10.113764,3.167534,10.394618,9460,1576.666667,251,8192,2958.467715,9726,2431.5,512,8190,3324.671525,19186,1918.6,251,8192,3138.195762,6,4,10,0.666556,0.577222,0.384815,0.962037,1084,180.666667,60,419,168.540467,1500,375.0,60,687,312.007211,2584,258.4,60,687,255.042428,1.383763,104.284737,144.305447,248.590184,0,2,0,4,9,0,0,0,2,0,2,0,324,216,540,0.298618,0.143904,0.208978
192.168.10.15,49749,161.170.238.122,80,1.989850,0.060449,5.848349,2.728371,5.908761,5.908761,5.908761,0.0,1.193910,0.000044,5.848349,2.327377,5.969650,8960,2240.0,256,8192,3436.388802,8702,4351.0,512,8190,3839.0,17662,2943.666667,256,8192,3711.528781,4,2,6,0.499875,0.670056,0.335028,1.005084,246,61.5,60,66,2.598076,126,63.0,60,66,3.0,372,62.0,60,66,2.828427,0.512193,41.208446,21.106765,62.315211,2,2,0,0,5,0,0,0,0,0,0,0,216,108,324,0.874494,0.850394,0.870968
192.168.10.15,49750,34.225.206.80,80,2.541164,0.006671,10.029659,4.323558,3.388127,0.002083,10.105026,4.749618,1.276882,0.000064,10.029659,3.308303,10.215155,9212,1842.4,254,8192,3174.800126,27213,6803.25,110,26883,11593.049068,36425,4047.222222,110,26883,8450.383867,5,4,9,0.79984,0.489469,0.391575,0.881044,649,129.8,60,403,136.619764,854,213.5,60,662,258.953181,1503,167.0,60,662,204.700323,1.315869,63.533055,83.601277,147.134332,0,2,0,2,8,0,0,0,1,0,1,0,270,216,486,0.415385,0.252632,0.323353
192.168.10.15,49751,52.22.127.145,80,1.910743,0.005603,10.000690,3.644152,2.865910,0.001478,10.078943,4.19804,1.046832,0.000051,10.000690,2.852862,11.515251,9718,1388.285714,253,8192,2777.604966,27331,5466.2,110,26883,10708.400149,37049,3087.416667,110,26883,7504.760528,7,5,12,0.714184,0.607889,0.434207,1.042096,1450,207.142857,60,619,232.128307,1189,237.8,60,561,216.510877,2639,219.916667,60,619,226.257765,0.819999,125.919965,103.254371,229.174336,0,2,0,4,11,0,0,0,2,0,2,0,378,270,648,0.26051,0.226891,0.245548
192.168.10.15,49752,185.86.138.78,80,1.719497,0.000319,8.114214,3.198139,2.096128,0.001416,8.272709,3.566319,0.859749,0.000035,8.114214,2.418624,8.597586,328206,54701.0,8192,64240,20801.147709,24516,4903.2,4380,5319,365.259579,352722,32065.636364,4380,64240,29170.254801,6,5,11,0.833194,0.697870,0.581559,1.279429,1293,215.5,60,624,225.395763,1762,352.4,60,935,369.514601,3055,277.727273,60,935,307.281065,1.362721,150.391052,204.941247,355.332299,0,2,0,4,10,0,0,0,2,0,2,0,324,270,594,0.250386,0.153148,0.194435
192.168.10.16,39908,192.0.79.32,443,0.024206,0.024206,0.024206,0.0,0,0,0,0,0.012103,0.000029,0.024177,0.012074,0.024306,640,320.0,320,320,0.0,64,64.0,64,64,0.0,704,234.666667,64,320,120.679557,2,1,3,0.49975,82.284210,41.142105,123.426315,160,80.0,60,100,20.0,100,100.0,100,100,0.0,260,86.666667,60,100,18.856181,0.624996,6582.736773,4114.210483,10696.947256,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.670807,0.534653,0.623077
192.168.10.16,55556,192.0.78.19,443,0.024512,0.024512,0.024512,0.0,0,0,0,0,0.012256,0.000067,0.024445,0.012189,0.024612,688,344.0,344,344,0.0,64,64.0,64,64,0.0,752,250.666667,64,344,131.993266,2,1,3,0.49975,81.261173,40.630587,121.891760,160,80.0,60,100,20.0,100,100.0,100,100,0.0,260,86.666667,60,100,18.856181,0.624996,6500.893873,4063.058671,10563.952544,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.670807,0.534653,0.623077
192.168.10.15,49753,74.119.118.67,443,1.285838,0.000417,9.990713,3.290306,1.286549,0.000049,10.069717,3.320146,0.606794,0.000049,9.990713,2.34611,10.315592,521098,57899.777778,8192,64240,17575.16253,43396,4821.777778,4380,5350,426.141546,564494,31360.777778,4380,64240,29306.185154,9,9,18,0.999889,0.872466,0.872466,1.744932,1498,166.444444,60,491,160.188855,4895,543.888889,60,1514,605.482993,6393,355.166667,60,1514,481.405379,3.267688,145.217066,474.524390,619.741456,0,2,0,6,17,0,0,0,3,0,3,0,486,486,972,0.324216,0.099265,0.152041
