src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.10.9,1375,172.217.3.35,443,0.870973,0.000004,4.893651,1.800992,1.727826,0.000241,4.939618,2.273253,0.522584,0.000004,4.893651,1.458237,5.225937,1806,258.0,258,258,0.0,1664,416.0,416,416,0.0,3470,315.454545,258,416,76.005219,7,4,11,0.571347,1.339473,0.765413,2.104886,531,75.857143,60,100,17.324043,320,80.0,60,100,20.0,851,77.363636,60,100,18.450291,0.602635,101.608573,61.233038,162.841611,2,0,0,5,11,0,0,0,3,0,2,0,378,216,594,0.710526,0.672897,0.698002
192.168.10.9,1295,93.184.216.180,443,0.838065,0.000001,3.932113,1.549501,2.083424,0.000003,4.166846,2.083422,0.523790,0.000001,3.932113,1.289956,4.190423,1275,212.5,0,255,95.032889,882,294.0,294,294,0.0,2157,239.666667,0,294,86.584577,6,3,9,0.499917,1.431836,0.715918,2.147754,465,77.5,60,100,18.200275,245,81.666667,60,100,16.499158,710,78.888889,60,100,17.760408,0.526881,110.967318,58.466651,169.433969,2,0,1,5,9,0,0,0,3,0,2,0,324,162,486,0.695279,0.658537,0.684507
192.168.10.9,1350,172.217.12.200,443,1.044177,0.000003,4.930700,1.945447,2.591628,0.000000,5.183256,2.591628,0.652611,0.000000,4.930700,1.618343,5.220986,1548,258.0,258,258,0.0,1083,361.0,361,361,0.0,2631,292.333333,258,361,48.554666,6,3,9,0.499917,1.149208,0.574604,1.723812,465,77.5,60,100,18.200275,220,73.333333,60,100,18.856181,685,76.111111,60,100,18.525924,0.473117,89.063637,42.137635,131.201272,2,0,0,4,9,0,0,0,3,0,1,0,324,162,486,0.695279,0.733032,0.709489
192.168.10.9,1333,172.217.12.162,443,0.870160,0.000004,4.905293,1.806603,1.727763,0.000003,4.946304,2.277908,0.522096,0.000003,4.905293,1.462336,5.221059,1806,258.0,258,258,0.0,1472,368.0,368,368,0.0,3278,298.0,258,368,52.915026,7,4,11,0.571347,1.340724,0.766128,2.106852,531,75.857143,60,100,17.324043,320,80.0,60,100,20.0,851,77.363636,60,100,18.450291,0.602635,101.703505,61.290248,162.993753,2,0,0,5,11,0,0,0,3,0,2,0,378,216,594,0.710526,0.672897,0.698002
192.168.10.9,1367,31.13.71.36,443,1.042016,0.000004,5.060746,2.009832,1.036780,0.000004,5.091041,2.027408,0.474065,0.000004,5.060746,1.450659,5.214810,1275,212.5,0,255,95.032889,635,105.833333,0,127,47.330106,1910,159.166667,0,255,92.08767,6,6,12,0.999833,1.150569,1.150569,2.301138,471,78.5,60,100,17.356555,505,84.166667,60,100,17.892425,976,81.333333,60,100,17.852793,1.072185,90.319686,96.839578,187.159264,2,0,2,7,11,0,0,0,3,0,4,0,324,324,648,0.686441,0.640316,0.663934
192.168.10.9,1353,35.186.208.100,443,1.047774,0.000004,4.931028,1.943759,2.592839,0.000003,5.185675,2.592836,0.654859,0.000003,4.931028,1.61743,5.238969,1524,254.0,254,254,0.0,1104,368.0,368,368,0.0,2628,292.0,254,368,53.740115,6,3,9,0.499917,1.145264,0.572632,1.717896,465,77.5,60,100,18.200275,220,73.333333,60,100,18.856181,685,76.111111,60,100,18.525924,0.473117,88.757922,41.992995,130.750917,2,0,0,4,9,0,0,0,3,0,1,0,324,162,486,0.695279,0.733032,0.709489
192.168.10.9,1357,172.217.12.166,443,1.044159,0.000004,4.931171,1.945686,2.591782,0.000002,5.183563,2.591781,0.652599,0.000002,4.931171,1.618526,5.220893,1548,258.0,258,258,0.0,1080,360.0,360,360,0.0,2628,292.0,258,360,48.083261,6,3,9,0.499917,1.149229,0.574614,1.723843,465,77.5,60,100,18.200275,220,73.333333,60,100,18.856181,685,76.111111,60,100,18.525924,0.473117,89.065223,42.138385,131.203608,2,0,0,4,9,0,0,0,3,0,1,0,324,162,486,0.695279,0.733032,0.709489
192.168.10.9,1366,173.194.175.157,443,1.046291,0.000004,4.931251,1.944635,2.590461,0.000003,5.180919,2.590458,0.653932,0.000003,4.931251,1.617893,5.231555,1524,254.0,254,254,0.0,579,193.0,193,193,0.0,2103,233.666667,193,254,28.755676,6,3,9,0.499917,1.146887,0.573443,1.720330,465,77.5,60,100,18.200275,220,73.333333,60,100,18.856181,685,76.111111,60,100,18.525924,0.473117,88.883707,42.052506,130.936213,2,0,0,4,9,0,0,0,3,0,1,0,324,162,486,0.695279,0.733032,0.709489
192.168.10.9,1363,172.217.6.238,443,0.870112,0.000003,4.906687,1.807248,1.727868,0.000040,4.947292,2.278518,0.522067,0.000003,4.906687,1.462814,5.220774,1799,257.0,257,257,0.0,1568,392.0,392,392,0.0,3367,306.090909,257,392,64.941169,7,4,11,0.571347,1.340797,0.766170,2.106967,531,75.857143,60,100,17.324043,320,80.0,60,100,20.0,851,77.363636,60,100,18.450291,0.602635,101.709057,61.293594,163.002651,2,0,0,5,11,0,0,0,3,0,2,0,378,216,594,0.710526,0.672897,0.698002
192.168.10.16,34392,54.192.36.97,80,1.392214,0.030797,4.508043,1.841843,2.769004,0.999146,4.538863,1.769859,0.795551,0.000021,4.508043,1.553438,5.568957,30116,6023.2,229,29200,11588.4,58034,19344.666667,114,28960,13598.134807,88150,11018.75,114,29200,13959.419524,5,3,8,0.59988,0.897834,0.538701,1.436535,338,67.6,66,74,3.2,214,71.333333,66,74,3.771236,552,69.0,66,74,3.872983,0.633134,60.693591,38.427303,99.120894,2,3,0,0,7,0,0,0,0,0,0,0,270,162,432,0.79646,0.753488,0.782609
192.168.10.16,42958,52.6.110.100,443,1.332203,0.000218,10.143168,3.024867,1.628366,0.000048,10.195033,3.302642,0.700286,0.000006,10.143168,2.28729,14.706109,32523,2710.25,229,29200,7987.069938,27867,2786.7,110,26847,8020.101396,60390,2745.0,110,29200,8002.191683,12,10,22,0.833264,0.815987,0.679990,1.495977,2697,224.75,66,852,287.041555,7319,731.9,66,1514,576.278657,10016,455.272727,66,1514,509.572029,2.713755,183.393174,497.684330,681.077504,0,2,0,9,21,0,0,0,4,0,5,0,648,540,1188,0.240178,0.07377,0.11861
192.168.10.9,1409,172.217.6.226,443,1.044005,0.000003,4.930114,1.945251,2.591212,0.000003,5.182420,2.591209,0.652503,0.000003,4.930114,1.618171,5.220124,1548,258.0,258,258,0.0,1080,360.0,360,360,0.0,2628,292.0,258,360,48.083261,6,3,9,0.499917,1.149398,0.574699,1.724097,465,77.5,60,100,18.200275,220,73.333333,60,100,18.856181,685,76.111111,60,100,18.525924,0.473117,89.078344,42.144593,131.222937,2,0,0,4,9,0,0,0,3,0,1,0,324,162,486,0.695279,0.733032,0.709489
192.168.10.9,1383,172.217.10.34,443,1.043984,0.000004,4.930237,1.945322,2.591810,0.000001,5.183619,2.591809,0.652490,0.000001,4.930237,1.618237,5.220019,1542,257.0,257,257,0.0,1080,360.0,360,360,0.0,2622,291.333333,257,360,48.554666,6,3,9,0.499917,1.149421,0.574711,1.724132,465,77.5,60,100,18.200275,220,73.333333,60,100,18.856181,685,76.111111,60,100,18.525924,0.473117,89.080136,42.145440,131.225576,2,0,0,4,9,0,0,0,3,0,1,0,324,162,486,0.695279,0.733032,0.709489
192.168.10.12,46052,23.203.78.83,443,0.117012,0.000004,10.245991,0.829046,0.074248,0.000001,10.269091,0.663118,0.045370,0.000000,10.245991,0.518049,18.511028,356056,2239.345912,229,29200,2253.01105,318593,1274.372,939,28960,1759.956791,674649,1649.508557,229,29200,2021.857683,159,250,409,1.572317,8.589474,13.505463,22.094937,19102,120.138365,66,777,153.186591,441714,1766.856,66,4410,909.317513,460816,1126.689487,66,4410,1076.52101,23.123965,1031.925401,23862.207977,24894.133378,0,2,0,63,408,0,0,0,19,0,44,0,8586,13500,22086,0.449458,0.030563,0.047928
192.168.10.12,60250,23.50.75.27,80,2.633238,0.000867,10.111372,3.902488,3.950275,0.023958,10.136325,4.234614,1.438574,0.000030,10.111372,3.16536,15.824414,30756,4393.714286,229,29200,10127.149983,32782,6556.4,939,28960,11201.809722,63538,5294.833333,229,29200,10641.736754,7,5,12,0.714184,0.442354,0.315967,0.758321,1338,191.142857,66,500,195.35713,4236,847.2,66,2015,953.509182,5574,464.5,66,2015,711.126747,3.165917,84.552894,267.687638,352.240532,0,2,0,4,11,0,0,0,2,0,2,0,378,270,648,0.2823,0.063724,0.116254
192.168.10.8,49155,192.168.10.3,445,0.609970,0.000001,15.309633,2.885955,0.784245,0.000001,15.506763,3.297254,0.336106,0.000001,15.309633,2.163643,16.469301,22460,802.142857,0,8192,2050.608894,53292,2422.363636,0,8192,1916.471202,75752,1515.04,0,8192,2148.880145,28,22,50,0.785686,1.700133,1.335819,3.035952,3764,134.428571,60,306,75.491451,3844,174.727273,60,361,100.437308,7608,152.16,60,361,89.611017,1.021254,228.546433,233.403956,461.950389,2,4,4,32,48,0,0,0,16,0,16,0,1512,1188,2700,0.401594,0.308973,0.35489
192.168.10.8,49156,192.168.10.3,135,0.029986,0.000002,0.199604,0.067085,0.027920,0.000003,0.201041,0.062451,0.017992,0.000002,0.199422,0.053938,0.449889,19952,1247.0,253,8192,2624.963476,32798,3279.8,2051,8192,2456.100112,52750,2028.846154,253,8192,2745.63009,16,10,26,0.624961,35.564328,22.227705,57.792033,2252,140.75,60,222,79.309126,2004,200.4,66,322,84.421798,4256,163.692308,60,322,86.336893,0.889875,5005.679179,4454.432093,9460.111272,0,4,0,16,24,0,0,0,8,0,8,0,864,540,1404,0.383489,0.269327,0.329887
192.168.10.3,49671,192.168.10.8,49157,0.001130,0.000003,0.006301,0.001827,0.014050,0.000001,0.198865,0.049419,0.007806,0.000001,0.198272,0.037371,0.210857,36892,3074.333333,2047,8192,2288.690868,19954,1247.125,251,8192,2624.916496,56846,2030.214286,251,8192,2645.71171,12,16,28,1.333222,56.910608,75.880810,132.791418,3104,258.666667,66,1006,335.606251,4046,252.875,60,966,279.79521,7150,255.357143,60,1006,304.980938,1.303479,14720.877182,19188.359884,33909.237066,0,4,0,20,26,0,0,0,10,0,10,0,648,864,1512,0.208696,0.213491,0.211469
192.168.10.3,49666,192.168.10.8,49158,0.005115,0.000003,0.068649,0.017004,0.015802,0.000003,0.191891,0.046796,0.008140,0.000003,0.191800,0.034486,0.268727,45096,2818.5,2048,8192,2030.992799,20444,1135.777778,251,8192,2494.751993,65540,1927.647059,251,8192,2437.525335,16,18,34,1.12493,59.539979,66.982477,126.522456,3758,234.875,60,402,129.208589,6606,367.0,60,1699,483.008166,10364,304.823529,60,1699,368.396084,1.757849,13984.452623,24582.568927,38567.021550,0,4,0,24,32,0,0,0,12,0,12,0,864,972,1836,0.229848,0.147117,0.177152
192.168.10.8,49159,192.168.10.3,88,0.001367,0.000001,0.008972,0.003108,0.001361,0.000001,0.008650,0.002991,0.000641,0.000001,0.008538,0.002115,0.009708,17918,2239.75,255,8192,3436.533164,24596,3074.5,0,8192,3071.167571,42514,2657.125,0,8192,3285.592353,8,8,16,0.999875,824.062629,824.062629,1648.125258,952,119.0,60,290,98.757278,894,111.75,60,261,86.204336,1846,115.375,60,290,92.764403,0.939075,98063.452822,92088.998764,190152.451586,2,4,2,4,14,0,0,0,2,0,2,0,432,432,864,0.453305,0.482682,0.468039
192.168.10.8,49160,192.168.10.3,88,0.000334,0.000001,0.001526,0.000518,0.000435,0.000001,0.001794,0.000688,0.000180,0.000001,0.001526,0.000388,0.003167,18432,1843.2,256,8192,3174.4,24596,3074.5,0,8192,3071.167571,43028,2390.444444,0,8192,3188.198171,10,8,18,0.79992,3157.562362,2526.049889,5683.612251,1232,123.2,60,370,123.421878,3592,449.0,60,1610,670.308138,4824,268.0,60,1610,484.113853,2.915582,389011.682981,1134196.400379,1523208.083360,2,4,2,4,16,0,0,0,2,0,2,0,540,432,972,0.437956,0.120234,0.201493
192.168.10.8,49161,192.168.10.3,88,0.001384,0.000002,0.009767,0.003015,0.001387,0.000001,0.010779,0.003337,0.000658,0.000001,0.009767,0.002166,0.012602,18432,1843.2,256,8192,3174.4,28702,2870.2,0,8192,2777.158649,47134,2356.7,0,8192,3026.284027,10,10,20,0.9999,793.524837,793.524837,1587.049674,3722,372.2,60,1615,621.404345,3640,364.0,60,1574,605.004463,7362,368.1,60,1615,613.272933,0.977969,295349.944453,288843.040787,584192.985240,2,4,2,4,18,0,0,0,2,0,2,0,540,540,1080,0.145044,0.148311,0.146699
192.168.10.3,49666,192.168.10.8,49162,0.000527,0.000003,0.002083,0.00073,0.017930,0.000003,0.193723,0.055594,0.010381,0.000003,0.193492,0.043162,0.197330,28696,3587.0,2051,8192,2658.698084,18934,1577.833333,253,8192,2957.945482,47630,2381.5,253,8192,3007.649456,8,12,20,1.499813,40.541225,60.811838,101.353063,2008,251.0,66,398,142.867071,1850,154.166667,60,278,93.538614,3858,192.9,60,398,125.15786,0.921314,10175.847565,9375.158364,19551.005929,0,4,0,12,18,0,0,0,6,0,6,0,432,648,1080,0.215032,0.350081,0.279938
192.168.10.8,49163,192.168.10.3,389,0.013976,0.000001,0.127766,0.035423,0.015138,0.000001,0.128642,0.037008,0.006989,0.000001,0.127766,0.026003,0.181816,19452,1389.428571,255,8192,2777.138191,30755,2365.769231,0,8192,2645.201146,50207,1859.518519,0,8192,2757.902187,14,13,27,0.928505,77.000924,71.500858,148.501782,4822,344.428571,60,1670,553.101865,6314,485.692308,60,2566,758.555549,11136,412.444444,60,2566,663.818992,1.309415,26521.318256,34727.416729,61248.734985,2,4,4,10,23,0,0,0,6,0,4,0,756,702,1458,0.156749,0.111164,0.130927
192.168.10.16,36590,216.58.217.68,443,0.041596,0.041596,0.041596,0.0,0,0,0,0,0.020798,0.000034,0.041562,0.020764,0.041696,838,419.0,419,419,0.0,357,357.0,357,357,0.0,1195,398.333333,357,419,29.22708,2,1,3,0.49975,47.966232,23.983116,71.949348,178,89.0,66,112,23.0,112,112.0,112,112,0.0,290,96.666667,66,112,21.684608,0.62921,4268.994628,2686.108979,6955.103607,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.603352,0.477876,0.558621
192.168.10.16,60030,172.217.12.174,443,0.036843,0.036843,0.036843,0.0,0,0,0,0,0.018422,0.000068,0.036775,0.018354,0.036943,996,498.0,498,498,0.0,357,357.0,357,357,0.0,1353,451.0,357,498,66.468037,2,1,3,0.49975,54.137455,27.068727,81.206182,178,89.0,66,112,23.0,112,112.0,112,112,0.0,290,96.666667,66,112,21.684608,0.62921,4818.233495,3031.697480,7849.930975,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.603352,0.477876,0.558621
192.168.10.16,44862,172.217.10.10,443,0.037016,0.037016,0.037016,0.0,0,0,0,0,0.018508,0.000057,0.036959,0.018451,0.037116,4120,2060.0,2060,2060,0.0,365,365.0,365,365,0.0,4485,1495.0,365,2060,799.030663,2,1,3,0.49975,53.885117,26.942558,80.827675,178,89.0,66,112,23.0,112,112.0,112,112,0.0,290,96.666667,66,112,21.684608,0.62921,4795.775407,3017.566548,7813.341955,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.603352,0.477876,0.558621
192.168.10.16,57244,54.192.37.38,443,0.031214,0.031214,0.031214,0.0,0,0,0,0,0.015607,0.000058,0.031156,0.015549,0.031314,2630,1315.0,1315,1315,0.0,126,126.0,126,126,0.0,2756,918.666667,126,1315,560.499975,2,1,3,0.49975,63.869196,31.934598,95.803794,178,89.0,66,112,23.0,112,112.0,112,112,0.0,290,96.666667,66,112,21.684608,0.62921,5684.358434,3576.674970,9261.033404,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.603352,0.477876,0.558621
192.168.10.8,49165,192.168.10.3,88,0.000176,0.000001,0.000983,0.000336,0.000176,0.000001,0.000653,0.000275,0.000085,0.000001,0.000609,0.000169,0.001379,17918,2239.75,255,8192,3436.533164,24596,3074.5,0,8192,3071.167571,42514,2657.125,0,8192,3285.592353,8,8,16,0.999875,5801.305294,5801.305294,11602.610588,952,119.0,60,290,98.757278,894,111.75,60,261,86.204336,1846,115.375,60,290,92.764403,0.939075,690355.329949,648295.866570,1338651.196519,2,4,2,4,14,0,0,0,2,0,2,0,432,432,864,0.453305,0.482682,0.468039
192.168.10.12,46056,23.203.78.83,443,0.110943,0.000001,10.171868,0.839897,0.075623,0.000002,10.195964,0.696013,0.044920,0.000001,10.171868,0.53591,16.665581,311487,2062.827815,229,29200,2328.816579,297129,1344.475113,939,28960,1865.741444,608616,1636.064516,229,29200,2096.157505,151,221,372,1.463566,9.060590,13.260864,22.321454,18840,124.768212,66,786,166.747755,385708,1745.285068,66,4410,871.950461,404548,1087.494624,66,4410,1047.015175,20.472823,1130.473639,23143.987599,24274.461238,0,2,0,65,371,0,0,0,18,0,47,0,8154,11934,20088,0.43278,0.03094,0.049655
192.168.10.12,46058,23.203.78.83,443,0.068199,0.000001,10.038259,0.632662,0.045052,0.000001,10.061634,0.516029,0.027127,0.000000,10.038259,0.39943,17.686968,789401,3036.157692,229,29200,2071.103484,579791,1475.295165,939,28960,1412.435161,1369192,2096.771822,229,29200,1868.78612,260,393,653,1.511533,14.700089,22.219750,36.919839,31223,120.088462,66,1087,178.578543,773566,1968.361323,66,4774,948.501205,804789,1232.448698,66,4774,1171.641348,24.775517,1765.311047,43736.495707,45501.806754,0,2,0,76,652,0,0,0,24,0,52,0,14040,21222,35262,0.449654,0.027434,0.043815
192.168.10.8,49166,192.168.10.3,88,0.000185,0.000001,0.000970,0.000349,0.000240,0.000000,0.001311,0.000454,0.000101,0.000000,0.000668,0.000213,0.001818,18432,1843.2,256,8192,3174.4,24596,3074.5,0,8192,3071.167571,43028,2390.444444,0,8192,3188.198171,10,8,18,0.79992,5500.550055,4400.440044,9900.990099,1232,123.2,60,370,123.421878,3592,449.0,60,1610,670.308138,4824,268.0,60,1610,484.113853,2.915582,677667.766777,1975797.579758,2653465.346535,2,4,2,4,16,0,0,0,2,0,2,0,540,432,972,0.437956,0.120234,0.201493
192.168.10.12,46060,23.203.78.83,443,0.092431,0.000001,10.218265,0.770982,0.064736,0.000001,10.242337,0.647522,0.038040,0.000001,10.218265,0.495791,16.661704,414783,2291.618785,229,29200,2099.120043,324517,1257.817829,939,28960,1734.087992,739300,1684.05467,229,29200,1960.340925,181,258,439,1.425406,10.863235,15.484611,26.347846,19815,109.475138,66,892,139.58061,484939,1879.608527,66,4439,915.264331,504754,1149.781321,66,4439,1122.317866,24.473327,1189.254112,29105.006307,30294.260419,0,2,0,50,438,0,0,0,15,0,35,0,9774,13932,23706,0.493238,0.028729,0.046965
192.168.10.8,49167,192.168.10.3,88,0.000182,0.000001,0.000917,0.000327,0.000192,0.000000,0.000665,0.000257,0.000091,0.000000,0.000665,0.00019,0.001829,18432,1843.2,256,8192,3174.4,28702,2870.2,0,8192,2777.158649,47134,2356.7,0,8192,3026.284027,10,10,20,0.9999,5467.468562,5467.468562,10934.937124,3722,372.2,60,1615,621.404345,3640,364.0,60,1574,605.004463,7362,368.1,60,1615,613.272933,0.977969,2034991.798797,1990158.556588,4025150.355385,2,4,2,4,18,0,0,0,2,0,2,0,540,540,1080,0.145044,0.148311,0.146699
192.168.10.12,46062,23.203.78.83,443,0.133784,0.000004,10.164664,0.891707,0.085312,0.000001,10.188006,0.715698,0.052008,0.000001,10.164664,0.558573,17.682819,252288,1896.902256,229,29200,2450.869291,287371,1381.591346,939,28960,1922.856647,539659,1582.577713,229,29200,2158.999669,133,208,341,1.563898,7.521425,11.762830,19.284255,20765,156.12782,66,1075,218.025225,357063,1716.649038,66,4687,992.464089,377828,1108.0,66,4687,1094.855276,17.195424,1174.303713,20192.651409,21366.955122,0,2,0,73,340,0,0,0,22,0,51,0,7182,11232,18414,0.345854,0.031457,0.048736
192.168.10.12,46064,23.203.78.83,443,0.148883,0.000134,10.128043,0.976134,0.086651,0.000001,10.193918,0.752058,0.054667,0.000001,10.128043,0.594645,16.400288,214782,1934.972973,229,29200,2672.98973,250173,1316.7,939,28960,2018.758868,464955,1544.700997,229,29200,2301.370621,111,190,301,1.711696,6.768174,11.585162,18.353336,17178,154.756757,66,777,196.560067,297252,1564.484211,66,4410,908.451173,314430,1044.61794,66,4410,998.899236,17.304225,1047.420631,18124.803662,19172.224293,0,2,0,59,300,0,0,0,20,0,39,0,5994,10260,16254,0.348914,0.034516,0.051694
192.168.10.8,49168,192.168.10.3,389,0.140559,0.000001,2.400448,0.534392,0.166913,0.000001,2.590461,0.625885,0.074185,0.000001,2.400448,0.394511,2.670770,20984,1049.2,253,8192,2380.933506,38959,2291.705882,0,8192,2317.011634,59943,1620.081081,0,8192,2431.930491,20,17,37,0.849958,7.488477,6.365206,13.853683,6388,319.4,60,1584,451.599646,10074,592.588235,60,2566,715.184391,16462,444.918919,60,2566,603.143987,1.577019,2391.819588,3771.945918,6163.765506,2,4,4,18,33,0,0,0,10,0,8,0,1080,918,1998,0.169041,0.091117,0.12137
192.168.10.8,49169,192.168.10.3,88,0.000180,0.000001,0.000922,0.000324,0.000186,0.000001,0.000682,0.000255,0.000090,0.000001,0.000682,0.000183,0.001805,18432,1843.2,256,8192,3174.4,28702,2870.2,0,8192,2777.158649,47134,2356.7,0,8192,3026.284027,10,10,20,0.9999,5540.166205,5540.166205,11080.332410,3678,367.8,60,1593,612.604407,3592,359.2,60,1550,595.404535,7270,363.5,60,1593,604.080996,0.976617,2037673.130194,1990027.700831,4027700.831025,2,4,2,4,18,0,0,0,2,0,2,0,540,540,1080,0.146779,0.150292,0.148556
192.168.10.8,49170,192.168.10.3,88,0.000172,0.000001,0.000955,0.000322,0.000191,0.000001,0.000839,0.000276,0.000090,0.000001,0.000740,0.00018,0.001447,17910,2238.75,251,8192,3437.111096,24596,3074.5,0,8192,3071.167571,42506,2656.625,0,8192,3285.958153,8,8,16,0.999875,5528.680028,5528.680028,11057.360056,3336,417.0,60,1482,614.882916,3364,420.5,60,1496,620.945046,6700,418.75,60,1496,617.923893,1.008393,2305459.571527,2324809.951624,4630269.523151,2,4,2,4,14,0,0,0,2,0,2,0,432,432,864,0.129458,0.12838,0.128955
192.168.10.8,49171,192.168.10.3,88,0.000205,0.000001,0.000930,0.000364,0.000206,0.000000,0.000894,0.00031,0.000099,0.000000,0.000803,0.000215,0.001988,18432,1843.2,256,8192,3174.4,28702,2870.2,0,8192,2777.158649,47134,2356.7,0,8192,3026.284027,10,10,20,0.9999,5030.181087,5030.181087,10060.362174,5626,562.6,60,1514,626.087406,858,85.8,60,183,48.655524,6484,324.2,60,1514,503.995,0.152506,2829979.879276,431589.537223,3261569.416499,2,4,2,4,18,0,0,0,2,0,2,0,540,540,1080,0.095966,0.628638,0.166564
192.168.10.8,49172,192.168.10.3,389,0.011185,0.000003,0.099507,0.028458,0.011190,0.000003,0.099473,0.028468,0.005354,0.000003,0.099373,0.020425,0.123235,18936,1578.0,254,8192,2957.8708,32802,2733.5,0,8192,2553.548299,51738,2155.75,0,8192,2822.870765,12,12,24,0.999917,97.374934,97.374934,194.749868,4528,377.333333,60,1584,544.145712,1702,141.833333,60,257,81.807532,6230,259.583333,60,1584,406.520081,0.375883,36742.808455,13811.011482,50553.819937,0,4,2,14,22,0,0,0,8,0,6,0,648,648,1296,0.143078,0.380505,0.208026
192.168.10.8,49173,192.168.10.3,445,0.320847,0.000003,13.572502,1.943302,0.375622,0.000001,13.761395,2.130395,0.171118,0.000001,13.572502,1.428185,15.400753,27839,568.142857,0,8192,1573.487171,98416,2343.238095,2048,8192,1307.823816,126255,1387.417582,0,8192,1704.597552,49,42,91,0.857125,3.181663,2.727139,5.908802,13656,278.693878,60,3008,488.006156,9622,229.095238,60,1086,209.754937,23278,255.802198,60,3008,386.202481,0.704599,886.709890,624.774646,1511.484536,2,4,2,72,89,0,0,0,36,0,36,0,2646,2268,4914,0.193747,0.235685,0.211101
192.168.10.8,49174,192.168.10.3,88,0.000194,0.000001,0.000900,0.000327,0.000193,0.000001,0.000799,0.000315,0.000096,0.000001,0.000799,0.000213,0.001925,18432,1843.2,256,8192,3174.4,28702,2870.2,0,8192,2777.158649,47134,2356.7,0,8192,3026.284027,10,10,20,0.9999,5194.805195,5194.805195,10389.610390,3696,369.6,60,1602,616.204382,3628,362.8,60,1568,602.604481,7324,366.2,60,1602,609.451852,0.981601,1920000.000000,1884675.324675,3804675.324675,2,4,2,4,18,0,0,0,2,0,2,0,540,540,1080,0.146064,0.148801,0.14746
192.168.10.8,49175,192.168.10.3,88,0.000263,0.000002,0.000935,0.000394,0.000271,0.000000,0.001163,0.00043,0.000126,0.000000,0.000792,0.000242,0.001996,17910,2238.75,251,8192,3437.111096,24596,3074.5,0,8192,3071.167571,42506,2656.625,0,8192,3285.958153,8,8,16,0.999875,4008.016032,4008.016032,8016.032064,3322,415.25,60,1475,611.851851,3348,418.5,60,1488,617.480971,6670,416.875,60,1488,614.675003,1.007826,1664328.657315,1677354.709419,3341683.366734,2,4,2,4,14,0,0,0,2,0,2,0,432,432,864,0.130003,0.128994,0.129535
192.168.10.16,44430,54.164.157.135,443,0.592743,0.000398,6.837776,1.88316,0.706239,0.000191,6.837754,2.043999,0.309257,0.000001,6.837750,1.392017,7.113014,32818,2524.461538,229,29200,7700.661996,27963,2542.090909,110,26847,7685.887332,60781,2532.541667,110,29200,7693.898811,13,11,24,0.846089,1.827636,1.546461,3.374097,1817,139.769231,66,685,168.886012,7346,667.818182,66,1580,659.999562,9163,381.791667,66,1580,533.220638,4.042926,255.447269,1032.754891,1288.202160,2,2,0,8,23,0,0,0,3,0,5,0,702,594,1296,0.386139,0.080849,0.141438
192.168.10.16,56562,172.217.6.198,443,0.036947,0.036947,0.036947,0.0,0,0,0,0,0.018474,0.000046,0.036901,0.018428,0.037047,664,332.0,332,332,0.0,357,357.0,357,357,0.0,1021,340.333333,332,357,11.785113,2,1,3,0.49975,53.985478,26.992739,80.978217,178,89.0,66,112,23.0,112,112.0,112,112,0.0,290,96.666667,66,112,21.684608,0.62921,4804.707534,3023.186763,7827.894297,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.603352,0.477876,0.558621
192.168.10.16,35718,172.217.10.78,443,0.036854,0.036854,0.036854,0.0,0,0,0,0,0.018427,0.000052,0.036802,0.018375,0.036954,5684,2842.0,2842,2842,0.0,409,409.0,409,409,0.0,6093,2031.0,409,2842,1146.927199,2,1,3,0.49975,54.121340,27.060670,81.182010,178,89.0,66,112,23.0,112,112.0,112,112,0.0,290,96.666667,66,112,21.684608,0.62921,4816.799264,3030.795042,7847.594306,0,0,0,2,3,0,0,0,1,0,1,0,108,54,162,0.603352,0.477876,0.558621
